-20688
-20749
-20695
-20677
-20826
-20561
-20486
-20597
-21451
-20648
-20566
-21123
-21596
-20509
-20824
-20430
-20388
-20643
-20552
-20450
-21157
-20636
-20820
-20952
-20555
-20507
-20784
-20600
-20702
-20623
-20707
-20810
-20735
-20427
-21196
-20609
-20492
-20626
-20675
-20508
-20406
-20942
-20568
-20593
-20488
-20492
-20500
-21537
-20619
-20464
-20705
-21016
-20847
-20395
-20578
-21040
-20834
-20503
-20382
-20520
-20728
-20555
-20432
-20782
-20534
-21440
-20978
-20768
-20515
-20884
-20643
-20601
-20501
-20704
-20607
-20630
-20943
-20885
-20730
-20504
-20505
-20466
-20529
-20710
-21011
-21539
-20668
-20575
-20445
-20879
-20620
-20452
-21318
-20567
-20800
-20743
-22390
-20690
-20520
-20448
-20716
-20827
-20533
-20617
-20888
-20745
-20484
-20409
-21269
-20792
-20440
-20525
-20486
-20695
-21391
-21408
-20856
-21439
-21148
-20504
-20681
-20810
-20637
-20554
-20908
-20880
-20971
-21137
-21173
-20617
-20481
-20692
-20492
-20549
-20531
-20440
-20487
-20447
-20455
-20619
-20629
-21211
-20445
-20456
-20620
-21128
-20515
-20453
-20845
-20971
-20526
-20579
-21113
-21014
-20618
-20831
-21002
-21307
-21479
-20545
-20755
-20537
-20578
-20849
-21263
-20915
-21051
-21020
-21586
-20514
-21418
-21244
-20861
-20436
-20437
-21000
-20929
-20779
-20501
-20496
-20836
-20547
-20440
-21157
-20760
-20590
-20407
-20818
-20411
-20564
-21113
-20501
-20414
-20414
-20536
-20748
-21230
-20605
-20548
-20853
-20471
-20449
-20457
-21019
-20684
-20935
-20494
-20737
-21035
-20577
-20522
-20636
-21207
-20599
-20481
-20400
-20887
-20469
-20401
-20379
-20734
-20487
-20531
-20559
-20812
-20410
-20537
-20667
-20683
-20608
-20541
-20665
-20693
-20678
-20625
-20836
-20883
-20965
-20653
-20996
-21149
-21449
-21581
-21201
-21854
-20627
-20894
-20841
-20801
-20649
-21116
-20476
-20813
-22040
-21335
-20991
-20925
-20622
-20881
-21415
-20890
-20932
-22177
-21568
-20729
-20635
-20846
-20648
-21961
-21916
-20627
-20805
-20902
-22031
-20618
-20722
-21379
-21591
-20966
-21002
-22578
-20832
-22972
-21844
-23851
-22566
-24364
-22837
-20673
-22626
-23230
-20830
-20527
-22289
-21074
-21598
-22259
-20583
-21396
-20488
-22216
-21164
-21600
-20596
-20501
-20639
-20468
-20619
-20647
-20871
-20744
-20503
-20514
-20723
-20758
-20818
-20549
-20615
-21549
-20612
-20478
-20508
-20650
-20474
-20433
-20591
-20600
-20406
-20747
-20628
-20402
-21172
-20954
-20558
-20386
-20979
-20848
-20442
-20699
-20531
-20674
-20417
-20658
-20344
-20456
-20653
-20452
-20973
-20768
-20431
-20432
